org_name,count
"Rebecca Saltzman, El Cerrito Councilmember",5
"Representative Bill Patmon, Ohio House of Representatives",5
"Representative Jeff McClain, Ohio House of Representatives",5
"Rev. Carolyn Taylor Guidry, Elder for Western Region, 5th",5
"Rev. John Anderson, St. John's Presbyterian Church-San",5
"Reverend Bets Wienecke, Goleta",5
"Reverend Dr. Peggy Johnson, Santa Barbara",5
"Reverend Jill Martinez, Oxnard",5
Reverend John Fuller,5
"Reverend Mark Asman, Santa Barbara",5
San Diego City Councilmember Todd Gloria,5
Senator Barbara Boxer,5
Senator Hart,5
Senator Hollingsworth,5
Senator O'Connell,5
Senator Ray Haynes,5
Senator Sher,5
Solano County Supervisor Barbara Kondylis,5
"Sr. Teresa Doherty, R. S. C., Chaplain, Los Padrinos",5
Sunnyvale City Council Member Alysa Cisneros,5
Supervisor Dave Cortese,5
"Supervisor Nate Miley, Alameda County",5
Supervisor Terra Lawson-Remer,5
"The Honorable Sam Liccardo, Mayor",5
Tulare County Supervisor Dennis Townsend,5
Tulare County Supervisor Larry Micari,5
Two Individual Attorneys,5
United States Senator Diane Feinstein,5
"Valerie Stallings, San Diego City Councilmember",5
Vice President,5
"Zach Hilton, Council Member",5
Blake,5
Keith Bishop,5
Kyle Hiner,5
Marilyn Gaines,5
Michael Terhorst,5
Alex Regnies,5
Anna Ferrera,5
Barbara Regnies,5
Burton Wesenberg,5
13 Individual Attorneys,4
14 Attorneys,4
25 Letters from Constituents,4
25 Private Citizens,4
32 Private Citizens,4
44 Individual Letters,4
537 Individuals,4
8 Individual Letters,4
ALAMEDA COUNTY SUPERVISOR KEITH CARSON- DISTRICT 5,4
"Alan Lee, Member, Big Bear Lake City Council",4
"Alexandre Monteiro, Councilmember, Hawthorne",4
"Allan Favish, Attorney at Law",4
"Andre Jones, Executive Director, Hearts and Minds",4
"Andrew Pasmant, City Manager",4
"Angela Sanbrano, Executive Director, Central American",4
"Angie Reyes English, Councilmember, Hawthorne",4
"Ann F. Haas, M.D., Senior Dermatologist, Sutter Medical",4
"Ariel Kelley, Councilmember, Healdsburg",4
Assembly Member Gallegos,4
Assemblymember Escutia,4
Assemblymember Sarah Reyes,4
Attorney General Daniel Lungren,4
Auburn Director of Public Works,4
Bakersfield Councilmember Hanson,4
"Bill Horn, San Diego County Supervisor",4
"Bill Rosendahl, Los Angeles City Council",4
Bob Barker (animal rights spokesperson),4
"Brad Seligmen, Executive Director, The Impact Fund",4
"Brian Leighton, Esq",4
Brigadier General Cone (Army - Commanding General - Fort),4
"C. Everett Koop, M.D",4
Calabasas Councilmember David Shapiro,4
Calabasas Councilmember Ed Albrecht,4
California City Mayor Adams,4
California State Treasurer Philip Angelides,4
"Carlos Romero, Councilmember, East Palo Alto",4
"Carlos Schneider, St. John's Lutheran Church",4
Carol Lowe,4
"Carol S. Bruch (Professor of Family Law, University of)",4
Carson City Councilmember Mike Gipson,4
"Catherine Higley, Costa Mesa",4
"Catherine M. Campbell, Hispanic Office, Episcopal",4
Cathy Anderson,4
"Cati A. Okorie, Client Advocate, Bayview-Hunter's Point",4
"Charles C. Plummer, Alameda County",4
"Charles McGlashan, President, Marin County Board of Supervisors Environment",4
"Charles Palmares, Councilmember, Vallejo",4
"Charles Peterson, Supervisor, Mendocino County",4
"Charles V. Smith, Supervisor, Orange County",4
Chief Charlie Beck,4
"Chief Ken James, Emeryville Police Department",4
"Chief of Police Dennis Burns, Palo Alto",4
"Chief of Police James Butts, Jr",4
"Christine Boles, Councilmember, Pacifica",4
"Christopher Ward, Councilmember",4
"Christy Holstege, Mayor, Palm Springs",4
"Cindy Chavez, Member, Santa Clara Board of Supervisors",4
City of Alameda Councilmember Frank Matarrese,4
"City of El Cerrito, Mayor Pro Tem Gabriel Quinto",4
City of Fresno Police Chief Jerry Dyer,4
City of Irvine Councilmember Melissa Fox,4
City of Los Angeles Councilmember Nithya Raman,4
City of Los Angeles Councilmember Tim Mcosker,4
"City of Los Angeles Councilmember, Gil Cedillo",4
"City of Malibu Mayor, Lou LaMonte",4
"City of Moorpark Councilmember, David Pollock",4
City of Mountain View Council Member Emily Ramos,4
"City of Oxnard Councilmember, Carmen Ramirez",4
City of San Diego Councilmember Raul Campillo,4
"City of San Jose, Mayor Matt Mahan",4
City of Santa Cruz Mayor Donna Meyers,4
City of Santa Monica Councilmember Gleam Davis,4
"Claudia Kawczynska, Editor, The Berkeley Bark",4
Congressman Adam Schiff,4
Congressman Bill Thomas,4
Congressman Bob Filner,4
Congressman Duncan Hunter,4
Congressman Mark Takano,4
Congressman Tony Cardenas,4
Congresswoman Barbara Lee,4
Congresswoman Doris Matsui,4
Congresswoman Judy Chu,4
Contra Costa County Supervisor Gail Bishop,4
Councilman Richard Alatorre,4
Councilmember Caity Maple,4
Councilmember Debbie Franklin,4
"Councilmember Dennis Pocekay, Petaluma",4
"Councilmember Garcetti, Los Angeles City Council",4
